captureTime,frameNumber,leftEyes[0].x,leftEyes[0].y,leftEyes[1].x,leftEyes[1].y,rightEyes[0].x,rightEyes[0].y,rightEyes[1].x,rightEyes[1].y,leftEyes[0].x.2d,leftEyes[0].y.2d,leftEyes[1].x.2d,leftEyes[1].y.2d,rightEyes[0].x.2d,rightEyes[0].y.2d,rightEyes[1].x.2d,rightEyes[1].y.2d
365648.9414,48,258.1349487,263.1448975,317.5629272,262.5800781,299.2582397,264.5923767,358.7424316,264.318634,257.9881287,263.5007019,317.4868774,262.9747314,299.0583496,264.8124084,358.6992798,264.518158
365648.9576,49,258.2559814,263.1090088,317.6326599,262.4655151,299.3091431,264.3869934,358.7766724,264.1439514,258.0292969,263.4255371,317.494751,262.9072266,299.1025391,264.7637024,358.70224,264.4656067
365648.9745,50,258.2098999,263.1325073,317.4196777,262.4008179,299.09552,264.6035767,358.6768799,264.2737122,258.0578918,263.3713074,317.4847412,262.823822,299.1222229,264.7371216,358.7044067,264.4363709
365648.991,51,258.1571655,263.0824585,317.6896362,262.8986816,299.1994324,264.5720825,358.5627136,264.375061,258.0809937,263.3371887,317.4972534,262.7992249,299.1386719,264.7211914,358.687561,264.4138794
365649.0081,52,258.3493347,263.1325073,317.5665894,262.7687988,299.0636597,264.307312,358.5706482,264.3555603,258.1202393,263.3029785,317.5250244,262.7628174,299.1340637,264.6683655,358.6859436,264.3841858
365649.0251,53,258.2724609,262.8835449,317.7838135,262.5563354,299.1524353,264.4981995,358.7218628,264.4536438,258.1362915,263.2444458,317.5462036,262.7097168,299.1403503,264.6328735,358.6893005,264.3706665
365649.0414,54,258.2398071,263.0508423,317.5517578,262.8059692,299.2026672,264.4593811,358.4552917,264.3766785,258.1624451,263.2062988,317.5542908,262.7174683,299.1456299,264.603302,358.6579285,264.3636475
365649.058,55,258.2751465,262.9784546,317.8516846,262.7677612,299.2171021,264.6248169,358.9414063,264.4773254,258.1858521,263.165863,317.6031799,262.7031555,299.1693115,264.5913086,358.6864319,264.3624268
365649.0751,56,258.3206787,263.0515747,317.628479,262.5342407,299.0473022,264.4217529,358.549408,264.3023376,258.1916504,263.1440735,317.6073608,262.6832275,299.1622314,264.5590515,358.6589355,264.3475342
365649.092,57,258.3502197,263.0906372,317.519043,262.6591797,298.9030151,264.4262085,358.4896851,264.2689209,258.217804,263.1255188,317.6006775,262.660675,299.1408691,264.5493469,358.6375732,264.3307495
365649.1084,58,258.4210205,263.0330811,317.5206909,262.2203369,298.9191589,264.65271,358.1736755,263.8991699,258.2561951,263.1001282,317.5863953,262.6107178,299.1174927,264.5375366,358.5968323,264.293457
365649.1245,59,258.3235779,262.9337158,317.4989624,262.3097534,299.115448,264.3617249,358.1538086,264.0501404,258.2756042,263.049408,317.6001587,262.57547,299.1233521,264.4897766,358.5658569,264.2694397
365649.1419,60,258.5400391,262.8191528,317.564209,262.3377075,299.0582886,264.4140625,358.437561,264.221283,258.3097229,263.0220642,317.6002502,262.5543823,299.1070557,264.4746704,358.5404663,264.260437
365649.1581,61,258.1607361,262.9536743,317.4775391,262.3349609,299.1362305,264.3349915,358.5374756,264.089386,258.3018494,263.0084534,317.5878296,262.5413513,299.0926819,264.4696655,358.5210266,264.2537537
365649.1748,62,258.4345093,262.7426147,317.6228638,262.2720947,299.2383423,264.3141785,358.4084473,264.1615295,258.3208313,262.9760742,317.6045227,262.5300598,299.1048584,264.4457092,358.4984436,264.2438354
365649.1916,63,258.1903687,262.6147156,317.6318359,262.3490601,298.8758545,264.125,358.3127136,264.2142639,258.322937,262.9355164,317.599762,262.4854126,299.07724,264.4068298,358.4776001,264.2315979
365649.2082,64,258.1850586,262.8654175,317.3772888,262.1575928,298.8984985,264.3143005,358.1691589,264.0951843,258.3084106,262.9128418,317.5820923,262.4342346,299.0626526,264.4070129,358.4422913,264.2096252
365649.225,65,257.9544678,262.5545654,317.2440796,262.0946045,298.992218,264.2157898,357.9088745,263.889801,258.2804565,262.8819275,317.5349426,262.3928223,299.047821,264.3799744,358.3723755,264.159729
365649.2416,66,258.0196533,262.5478516,317.1356812,262.0840454,298.6380005,264.0157166,358.0651855,263.8512268,258.2586365,262.8369751,317.4951477,262.3321228,298.9973145,264.3399658,358.3347473,264.115387
365649.2585,67,257.8560791,262.3674927,316.9046021,261.9487,298.5877686,263.9136353,357.6169434,263.7591553,258.219635,262.7829285,317.4129334,262.2640076,298.9407959,264.2775574,358.2210693,264.0556641
365649.2756,68,257.8428955,262.1764526,316.783783,261.8517456,298.7086182,263.8759155,357.5166016,263.6184692,258.1746216,262.7035522,317.3340454,262.2032471,298.9073486,264.2256165,358.1265259,263.994812
365649.291,69,257.8044434,262.2310791,316.6052856,261.7977905,298.3278198,263.8217468,357.4583435,263.4160156,258.117981,262.6282959,317.2443542,262.1289368,298.8482666,264.1716309,358.0270081,263.9212036
365649.3082,70,257.6199646,262.0020752,316.5253906,261.368042,298.4672852,263.654541,357.2243042,263.300293,258.0394287,262.5341797,317.1408691,262.0414734,298.7987976,264.0802307,357.9273682,263.8548584
365649.3254,71,257.6439819,261.774292,316.618103,261.4746704,298.5720825,263.444519,357.3300781,263.4303284,257.9787903,262.424408,317.0552979,261.960022,298.7495117,263.9906616,357.8465271,263.7913513
365649.3412,72,257.8134155,261.7564697,316.8207397,261.3612671,298.5950928,263.3936157,357.1680908,263.1504822,257.9240723,262.3251648,316.9942932,261.8681946,298.7167664,263.894928,357.7416992,263.6916504
365649.3581,73,257.9783325,261.6186218,316.6252441,261.1558838,298.3791809,263.328064,357.5745544,263.2718811,257.9125977,262.2073059,316.9308167,261.7622375,298.6574097,263.8044128,357.6690063,263.6158447
365649.3755,74,258.3010864,261.560791,316.8302612,261.2769775,298.596283,263.197937,357.3502808,263.0776978,257.9180603,262.1030884,316.8760071,261.6765137,298.6204834,263.705658,357.5921021,263.5227051
365649.3914,75,258.0509644,261.6353149,316.7159119,261.277771,298.7853394,263.3927612,357.4555054,262.9975281,257.9159546,262.021698,316.813446,261.5921631,298.6224365,263.6448669,357.5344238,263.426239
365649.4082,76,258.2994385,261.5874634,316.9210815,261.166687,298.8673706,263.0350647,357.7029724,263.0187073,257.9393616,261.9206543,316.7926025,261.5139771,298.633728,263.5437317,357.5127258,263.3409119
365649.4245,77,258.1109619,261.5843506,316.9611206,261.0820007,298.9034119,263.3352356,357.6760254,263.0458374,257.9625854,261.8486938,316.7829895,261.4339905,298.6365051,263.479248,357.5072937,263.2749939
365649.4417,78,258.8510742,261.3588257,317.3471069,260.8034668,299.028656,263.0791626,357.8172607,262.8912659,258.0477905,261.7536926,316.8221741,261.3297729,298.6849976,263.4052734,357.5082092,263.1975098
365649.4589,79,258.2091675,261.4719238,317.1496582,260.7822266,298.9765015,263.1729431,357.9122009,262.8411255,258.0801086,261.6863709,316.854126,261.2359009,298.7202454,263.3508606,357.544342,263.1243286
365649.4746,80,258.6695251,261.0181885,317.5043945,260.8178711,299.1094666,262.944458,357.8024902,262.7590027,258.1583862,261.5890503,316.924408,261.153717,298.763031,263.2724304,357.5783997,263.0566711
365649.4914,81,258.8002319,260.9558716,317.3834839,260.8152466,299.2218018,262.868866,357.8636475,262.7037964,258.2424011,261.4849854,316.9910278,261.075592,298.8385925,263.1952209,357.6139221,263.0010681
365649.5089,82,258.5987244,261.3940125,317.3709412,260.6837158,299.0892334,263.0089417,357.7087402,262.5999451,258.3155518,261.4428406,317.053772,261.0152893,298.882019,263.1499634,357.6465759,262.9394531
365649.5249,83,258.5217285,261.0667114,317.31427,260.6298828,298.9510193,262.8826599,357.669281,262.5357971,258.3819885,261.3832703,317.1074524,260.9467163,298.9068909,263.1025391,357.6705322,262.8667297
365649.5417,84,258.4154053,261.0600586,317.1790771,260.6832886,298.9786072,262.6722717,357.6238403,262.4155579,258.4247131,261.3251038,317.1299744,260.8909302,298.9313965,263.0422974,357.7011719,262.8061829
365649.558,85,258.5596619,260.9053955,317.2089233,260.5953979,298.9882202,262.6972961,357.6727295,262.3162537,258.4649048,261.2657471,317.1730042,260.8461914,298.9739075,262.9898071,357.7037354,262.7285156
365649.5744,86,258.3386841,261.0457764,316.8944702,260.5744019,298.8966675,262.6464233,357.4623413,262.3630676,258.4608154,261.2254028,317.1664429,260.7929993,298.9916687,262.9464111,357.7011719,262.6743164
365649.5916,87,258.0268555,260.8339233,316.8236084,260.5479126,298.6188965,262.5371399,357.1975708,262.5464478,258.4447937,261.1612549,317.1599731,260.7382202,298.9638367,262.8777466,357.6642151,262.6427917
365649.6086,88,257.982666,260.8845215,316.664856,260.2080078,298.3908997,262.5093384,357.1862793,262.1337585,258.4058228,261.1050415,317.1268616,260.6594543,298.9115601,262.8363037,357.6094055,262.5701599
365649.6251,89,257.6532593,260.7689209,316.1702881,260.5263062,297.9577332,262.4632568,356.7119141,262.3628235,258.3464355,261.0406494,317.0401917,260.618866,298.8114929,262.7672119,357.5083008,262.5189514
365649.6414,90,257.3327637,260.7115479,315.9527588,260.3025513,297.5121765,262.3702698,356.3908386,262.2130432,258.1831665,260.9876404,316.8848877,260.5780945,298.6483765,262.7090454,357.3503113,262.4634094
365649.6581,91,256.5262451,260.8234253,315.166748,260.5365906,297.214386,262.4808655,355.9247437,262.2971497,257.9490662,260.938324,316.6316223,260.5606079,298.4076843,262.6560974,357.0966797,262.421051
365649.6744,92,256.1474609,260.7125244,314.8118896,260.5024414,296.6882935,262.4243774,355.3795776,262.1438599,257.6254272,260.9121094,316.2974548,260.536499,298.0924377,262.61203,356.7850037,262.3719788
365649.691,93,255.6047058,260.7258911,314.2546387,260.4137573,296.0463867,262.2662964,354.6433105,262.1310425,257.210144,260.8910522,315.8797913,260.505249,297.678833,262.5599365,356.3596802,262.3264465
365649.7077,94,254.3570557,261.0636597,313.5664673,260.6902466,295.0230103,262.6422424,354.2319336,262.0820313,256.5870361,260.8730774,315.3343506,260.5089111,297.070343,262.5389099,355.8415527,262.2864075
365649.7244,95,253.651535,260.9691772,312.7160645,260.5581055,294.3540649,262.3750916,353.1961365,262.0587463,255.8215179,260.8687744,314.6250916,260.5045776,296.3276062,262.5004578,355.1427002,262.2483215
365649.7411,96,253.0101776,261.0297241,311.6777344,260.4771729,293.4587097,262.4118958,352.4450684,261.8869324,254.9348145,260.869873,313.7485657,260.4875488,295.4313354,262.4823608,354.2930603,262.2044067
365649.7577,97,251.8499603,260.914978,310.653656,260.3753052,292.289856,262.2814026,351.5574646,261.8442993,253.8525696,260.871582,312.7178955,260.4674988,294.3500366,262.4486389,353.2990723,262.1633606
365649.7748,98,250.7882996,261.2350464,309.6588745,260.6320801,291.3053589,262.267395,350.3804932,261.9880066,252.6056061,260.891449,311.505127,260.4753723,293.0996704,262.4211426,352.0990906,262.1351624
365649.7911,99,249.4716644,261.2623291,308.6205444,260.4749756,290.0968628,262.2892761,349.089325,261.8427124,251.1264343,260.9291077,310.0914917,260.4708252,291.6232605,262.4024353,350.6933594,262.0780945
365649.8081,100,248.4647675,261.2306519,307.2089844,260.6142273,288.9722595,262.315155,347.8300781,261.7530212,249.5687714,260.9588013,308.524292,260.5032043,290.0738525,262.3871155,349.134491,262.0448303
365649.8255,101,247.2169189,261.3134766,306.0455933,260.5754395,287.6450195,262.2281189,346.748291,261.6312561,247.8535767,261.004364,306.8204041,260.5076904,288.368988,262.3677063,347.4440308,261.9842834
365649.8425,102,245.6463318,261.3726807,304.4697266,260.7196655,286.0867004,262.1940002,345.1958008,261.536377,246.3900299,261.0588074,305.3601074,260.5414124,286.9271851,262.3523254,346.0077209,261.9268799
365649.858,103,244.1292419,261.2050781,303.2993774,260.6333008,284.6876831,261.9968872,343.7803955,261.5538025,244.8933105,261.0879517,303.9011841,260.5522461,285.4196472,262.3093567,344.5256958,261.8677063
365649.8747,104,242.536438,261.6077271,301.505249,260.545105,282.9605103,262.1282043,342.3836365,261.2988586,243.3104706,261.162384,302.3340454,260.555542,283.8270874,262.2845154,342.9844666,261.7970276
365649.8913,105,240.7575684,261.4484863,299.7838135,260.8364258,281.1646729,261.8970642,340.8039246,261.5359802,241.6241913,261.2210693,300.6648865,260.5913391,282.1379089,262.2522278,341.3679199,261.7480469
365649.9085,106,239.1346893,261.7227173,298.206543,260.6703491,279.5773315,261.8233337,338.7789307,261.2371216,239.8549194,261.2767944,298.9476013,260.5898438,280.3500366,262.1847839,339.6428833,261.6777649
365649.9243,107,237.2404022,261.5387573,296.6397095,260.7200928,277.6995239,261.6372986,337.1780701,261.2119446,238.0055847,261.3232727,297.1923523,260.6035156,278.4804077,262.1223145,337.8924866,261.6073608
365649.9413,108,235.585495,261.4994507,295.0006104,260.5806274,276.2861633,261.4656067,335.5706482,261.0620728,236.19104,261.3612061,295.4371948,260.6111755,276.6868896,262.0422363,336.1209106,261.5376282
365649.9579,109,234.269989,261.3577271,293.3304443,260.381897,274.5823059,261.3504028,334.0971375,260.7172852,234.4184113,261.3927002,293.7019348,260.6042175,274.9036255,261.959259,334.3742065,261.4362488
365649.9743,110,232.7327118,261.045105,291.7609863,260.2959595,273.3129272,260.8970032,332.5224304,260.5169373,232.7321167,261.365448,291.9837036,260.5671692,273.2225952,261.8336182,332.6593018,261.3045959
365649.992,111,231.5168304,260.748291,290.8180542,260.039856,272.2019959,260.638855,331.2624207,260.2199402,231.1856995,261.3003235,290.4368286,260.5106201,271.6811829,261.6738281,331.1103821,261.1490784
365650.0077,112,230.2864685,260.6036377,289.56073,259.989502,271.1726685,260.4165649,330.0964966,259.9230652,229.8046417,261.2180176,288.9978333,260.4330444,270.331665,261.4855347,329.6642761,260.9710693
365650.0244,113,229.7106934,260.3022156,288.6682739,259.9230347,270.2263489,260.1244507,329.0634766,259.8247681,228.6885986,261.092865,287.7775269,260.3480225,269.2229309,261.2693481,328.418335,260.7898865
365650.0412,114,228.4371033,260.4783325,287.6723633,259.812561,268.8158569,260.138092,328.3128662,259.8006897,227.5939178,260.9929504,286.7040405,260.2517395,268.1231079,261.0726318,327.337738,260.6245422
365650.0579,115,228.163681,260.1564941,287.2197266,259.7384033,268.6966553,260.0089417,327.9867859,259.5278931,226.8599243,260.8682251,285.9324951,260.1529541,267.3869934,260.8696289,326.5900269,260.4315186
365650.0743,116,227.6065369,260.2703857,286.9117432,259.7514648,268.0307617,260.1658325,327.2582397,259.7524719,226.2824249,260.7623901,285.3892212,260.0828857,266.8095093,260.7117004,326.0024414,260.2987061
365650.0913,117,227.0640717,260.2015381,286.5241699,259.7797852,267.7799072,259.9548645,326.8711853,259.626709,225.8514404,260.6614685,285.0340881,260.0087891,266.4042664,260.5528564,325.5911865,260.1535645
365650.1082,118,227.2490082,260.4787598,286.4075928,260.0889893,267.8076782,260.1626282,326.8775024,259.960968,225.7130585,260.5852356,284.8616333,259.9862061,266.2755432,260.4418945,325.4102173,260.0730896
365650.1251,119,227.1719208,260.3957214,286.4480591,260.0882568,267.690033,260.1319275,326.8300171,259.8528748,225.6889038,260.5169983,284.8822021,259.9642639,266.2563171,260.3434448,325.4177246,259.9905396
365650.1416,120,227.13591,260.5684814,286.7376709,260.0668945,267.8351746,260.1882629,326.9909363,260.0266724,225.813797,260.4751282,285.1003113,259.9554138,266.381073,260.2727356,325.609436,259.9382324
365650.1579,121,227.2422333,260.5551147,286.5083618,260.1171875,268.1015015,260.193634,327.1257629,260.2264099,226.0441742,260.4455872,285.3594666,259.96521,266.6570435,260.2136841,325.8561707,259.9291687
365650.1751,122,227.7194519,260.3619995,286.5733643,260.4719238,268.5901489,260.2826538,327.1837769,260.3875427,226.453537,260.4137878,285.6400452,260.0176697,267.0906067,260.1875916,326.1241455,259.9561768
365650.1916,123,227.6967163,260.8449707,286.8322754,260.5383301,268.3783875,260.5353394,327.4502869,260.2713318,226.8338928,260.4528809,286.0034485,260.0836487,267.4706726,260.210022,326.5020447,259.9848938
365650.2077,124,228.000473,260.7127075,287.416687,260.4726563,268.6598816,260.5370483,327.7442322,260.4009705,227.2685394,260.4823914,286.4602661,260.1399231,267.8864136,260.2404785,326.9414978,260.040741
365650.225,125,227.9415283,260.9575195,287.3413086,260.4029541,268.7738647,260.7150879,327.9900513,260.4294739,227.6540985,260.5511475,286.8489685,260.1877747,268.2983704,260.303833,327.3513184,260.098999
365650.2416,126,228.2581635,260.7573853,287.6297302,260.2747192,268.8605652,260.4162292,328.1065674,260.2876282,227.9412689,260.5762634,287.2153931,260.2188721,268.604187,260.3288879,327.7041016,260.1321411
365650.258,127,228.7044373,260.5011597,287.909729,260.2449341,269.3820496,260.4161682,328.1849976,260.2106018,228.3442841,260.5861511,287.5882263,260.2359314,269.0192566,260.3439636,328.0359497,260.1639099
365650.2749,128,228.5344696,260.7608032,288.0828857,260.1932983,269.3232422,260.5445862,328.5990601,260.2351685,228.4600372,260.6180115,287.7935791,260.2529602,269.1653748,260.3665466,328.2554626,260.1843567
365650.2911,129,228.8185272,260.6965942,288.4104004,260.4650269,269.6010132,260.5436401,328.7966919,260.3721008,228.5097198,260.6467285,287.8946228,260.2973328,269.2206116,260.4030457,328.3597717,260.2336731
365650.3088,130,228.8617554,260.9158936,288.3163452,260.4263916,269.5535584,260.7146301,328.8108521,260.2767029,228.5085602,260.6844177,287.9093323,260.3227539,269.2305298,260.4503174,328.3765259,260.2573242
365650.3244,131,229.2853241,260.7662964,288.7481079,260.2468872,269.9490051,260.6747742,329.0891724,260.3851624,228.5479431,260.7125854,287.9532776,260.3307495,269.282074,260.4928589,328.4170837,260.2964478
365650.3412,132,229.3848114,261.0145264,288.6625977,260.3840942,270.1804504,260.8424377,329.3618774,260.5133362,228.5961456,260.7511597,287.9661255,260.3544922,269.3383179,260.5487671,328.4670715,260.3343201
365650.3582,133,229.4995117,260.8991699,288.7402344,260.6115723,269.9873962,260.7070923,329.183197,260.3829956,228.7568359,260.7775574,288.1188354,260.394928,269.4680481,260.5892944,328.6052551,260.3466187
365650.3743,134,229.3688202,261.1318359,288.9285278,260.553833,270.2684021,260.909729,329.4624634,260.5611877,228.894577,260.8407593,288.2962646,260.4057922,269.6081848,260.6405945,328.7763062,260.3651123
365650.3923,135,229.4533386,261.0546265,289.0343018,260.6591187,270.4196167,260.9189148,329.62323,260.5752563,229.0266724,260.8615112,288.4619141,260.4199829,269.7640076,260.6758423,328.9395752,260.3945923
365650.4079,136,229.8240356,261.3238525,288.9626465,260.8280945,270.4743042,261.0101929,329.4185486,260.8158569,229.1739655,260.9126282,288.5721741,260.4535828,269.910553,260.7154541,329.0604858,260.4331055
365650.4248,137,229.5507507,261.4621582,289.0647583,260.6212769,270.3024902,261.1923828,329.3496399,260.6951294,229.279892,260.9633179,288.6893005,260.4754639,270.0097656,260.763855,329.1473084,260.4589539
365650.441,138,229.1954803,261.3251648,288.6422729,260.8759155,270.1251831,261.1065063,329.2695923,260.8375854,229.3157043,261.0138855,288.7339783,260.5301209,270.0728149,260.824646,329.2045288,260.5093384
365650.4576,139,229.6217499,261.0336609,288.7741699,260.696167,270.1816101,260.984436,329.2736206,260.8068237,229.3775024,261.0524902,288.769989,260.5667419,270.1248169,260.8662109,329.2592163,260.5580444
365650.4743,140,229.1229248,261.3545532,288.3357544,260.8035278,269.9450378,261.1130981,328.7357788,260.7380981,229.3821716,261.1013489,288.7406921,260.6152649,270.1322632,260.9129639,329.2202454,260.5976257
365650.4913,141,228.7312927,261.2136841,288.4141846,260.6014404,269.3927612,261.0599976,328.7322998,260.7373352,229.3192596,261.1403198,288.7047424,260.6248779,270.0592651,260.9518738,329.1785889,260.6263123
365650.5087,142,228.3484802,261.1685181,287.9978943,260.2049561,269.3158569,260.9282532,328.3413086,260.5353088,229.2157135,261.157959,288.6259766,260.5985107,269.9786682,260.9662476,329.0872498,260.6399536
365650.5244,143,228.4723358,261.0186768,287.7715759,260.4552002,269.137085,260.8112793,328.1578979,260.6053772,229.1137238,261.1713562,288.5083618,260.6096497,269.87677,260.9700012,328.9734192,260.6520691
365650.5414,144,227.883667,261.0009766,287.3769531,260.7114258,268.538208,260.8398743,327.7620239,260.6643677,228.9529266,261.165741,288.3690186,260.6346741,269.7042236,260.9653015,328.8078918,260.6624146
365650.5578,145,227.3960419,261.1173096,287.2319336,260.4457703,268.3062439,260.85495,327.4786987,260.6717834,228.7021179,261.1782532,288.1766663,260.6169434,269.4885864,260.9719849,328.5991821,260.6825562
365650.5747,146,227.190918,261.0344238,286.4039307,260.6676025,267.8993835,260.8415222,327.0570679,260.7365417,228.4081879,261.1670532,287.8572388,260.6254578,269.1787415,260.9631958,328.2896729,260.6961975
365650.5917,147,227.0027313,260.7662964,286.2650146,260.480896,267.6992798,260.5984802,326.5982361,260.218811,228.1109924,261.1358643,287.5332336,260.6051636,268.8590698,260.9293518,327.9443665,260.6610718
365650.608,148,226.9073944,261.2010498,286.3704529,260.4118042,267.2962036,260.7761841,326.7493286,260.5323792,227.8264465,261.1289063,287.2753906,260.5725098,268.5527649,260.9131165,327.6801147,260.6394653
365650.6242,149,226.698288,260.6575928,285.9689941,260.5465088,267.4410095,260.4266052,326.2470398,260.4779358,227.5724945,261.0610962,286.9865417,260.5663147,268.2980347,260.8485413,327.390686,260.6213989
365650.6411,150,226.597702,260.9691772,285.7437744,260.4572144,267.2784424,260.7313538,326.4422607,260.230011,227.3549805,261.0352173,286.7406311,260.5332336,268.0597839,260.8210449,327.1506958,260.5726013
365650.658,151,226.3520203,261.1418457,286.1210327,260.4229126,267.0954895,260.8115234,326.5074463,260.4696045,227.1198425,261.0464172,286.5703125,260.5122681,267.8399353,260.8088379,326.9709778,260.5462952
365650.6743,152,226.9058685,260.9005737,286.0301514,260.5545654,267.3153687,260.8648376,326.5218506,260.5122681,227.0071259,261.0111389,286.4209595,260.4938965,267.6928711,260.7907104,326.8292542,260.5298462
365650.691,153,226.6414795,261.3061218,286.2095337,260.7123413,267.3113098,261.0386658,326.6549683,260.7690735,226.8885651,261.0234985,286.3200073,260.5066528,267.5749817,260.7935791,326.7389221,260.5360107
365650.7081,154,226.5682831,261.319519,286.1906738,260.8781128,267.5303345,260.9902954,326.7156067,260.7957459,226.8076172,261.0395813,286.2478027,260.5639038,267.4935608,260.8022461,326.6818542,260.5588684
365650.7247,155,227.2475586,261.0321045,286.6281128,260.961792,267.7404175,261.018219,326.9154053,261.0142212,226.8211212,261.0415955,286.2563477,260.6094971,267.4927673,260.8203735,326.6821289,260.5963135
365650.7413,156,227.1697693,261.6781616,286.5956421,260.8578491,267.9596558,261.4299622,327.3465271,260.955719,226.8515167,261.1045837,286.291748,260.6264038,267.5344543,260.8761292,326.7480164,260.6252747
365650.7582,157,227.3299255,261.3952637,287.0594482,261.0004272,268.017395,261.2108765,327.3981323,261.0133362,226.9228668,261.1352234,286.3852844,260.679718,267.5872498,260.913269,326.8492126,260.6608582
365650.7749,158,227.5980682,261.4036865,287.3426514,260.9033813,268.4945679,261.3625793,327.6358643,261.0140381,227.0365143,261.1748962,286.5416565,260.7089539,267.7165527,260.9655762,326.9755859,260.693573
365650.7913,159,228.1717224,261.5247803,287.5795288,261.0980835,268.8328857,261.2371216,327.8713989,261.0969238,227.2225037,261.2367554,286.7126465,260.7610168,267.8995972,261.0174561,327.1431274,260.7673645
365650.808,160,227.8978729,261.3045654,287.4954834,260.8990479,268.805603,261.2767944,327.8457642,260.9002991,227.3275146,261.2462463,286.8331299,260.7992859,268.0478516,261.0600281,327.261261,260.7956848
365650.8248,161,227.9854431,261.3939209,287.7513428,261.0004272,269.0501099,261.1976929,328.3218994,260.986084,227.4354248,261.2994995,286.97052,260.8357544,268.1825867,261.1162109,327.4230042,260.8366699
365650.8419,162,228.4945526,261.2561646,287.8291016,260.7973022,269.2503662,261.2164612,328.4091492,260.8225403,227.5832367,261.3179626,287.1151428,260.8554382,268.3366394,261.1511536,327.5577393,260.8774109
365650.8576,163,228.3284607,261.480835,288.1029053,260.734314,269.4135132,261.0917053,328.4542236,260.8181458,227.7476196,261.3426819,287.2918396,260.8728027,268.5295105,261.17099,327.7315369,260.8978577
365650.8745,164,228.9447479,261.3634033,288.3059692,260.7602234,269.7171631,261.2981873,328.8082275,260.8536987,227.9506226,261.375885,287.4968872,260.8824463,268.7627563,261.2017212,327.9374695,260.9188232
365650.8914,165,228.8328857,261.4889526,288.5019531,260.8869019,269.6030884,261.210968,328.9330444,261.0540466,228.1229706,261.3900757,287.6881104,260.8951111,268.9434509,261.2150269,328.1274719,260.9406738
365650.9085,166,229.0797729,261.2478638,288.5828857,260.868103,269.9921265,261.4051209,329.007019,261.1482544,228.3218231,261.381897,287.8729248,260.894104,269.1381836,261.247406,328.303894,260.9698792
365650.9244,167,229.1963806,261.5684814,288.6473999,261.0897217,269.8572388,261.4773254,329.1595154,261.282135,228.4767914,261.42453,288.02948,260.9096375,269.3071594,261.2835999,328.479187,260.9970703
365650.9412,168,229.3992615,261.4275513,288.7666016,261.2102661,269.9921265,261.3554993,329.180542,261.33255,228.6496735,261.4078369,288.1947937,260.9430237,269.4635925,261.2815857,328.6164551,261.0325012
365650.9576,169,229.3123779,261.6829834,288.72052,261.1124268,270.1148682,261.4710388,329.1316223,261.1975708,228.7906647,261.4345703,288.3126526,260.9552307,269.6141663,261.3059998,328.7403259,261.0507507
365650.9742,170,229.3290863,261.5355225,288.8641968,261.1487427,269.9309998,261.6231079,329.4286499,261.1234741,228.9100342,261.4473572,288.4291687,260.9753418,269.7090149,261.3295288,328.879425,261.0595093
365650.9911,171,229.5422363,261.6383667,288.99823,261.0465088,270.1968079,261.7243042,329.538208,261.2295532,229.0223541,261.4567871,288.5417786,260.9703064,269.8207703,261.3700867,329.0127258,261.0698242
365651.0077,172,229.5491638,261.8536987,288.8060303,261.2365417,270.0857239,261.6490173,329.416626,261.3053894,229.1356506,261.506012,288.6217957,261.0010071,269.9031372,261.404541,329.1144409,261.1061707
365651.0248,173,230.0107117,261.5663452,289.0250244,261.1849365,270.6880188,261.5934143,329.573761,261.311554,229.3017731,261.5205078,288.7156067,261.0183716,270.0369568,261.4376831,329.2063904,261.1352844
365651.0412,174,229.6592712,261.6702271,289.2680054,261.1520996,270.5162048,261.6398315,329.7073975,261.2814941,229.3854065,261.5541382,288.8235168,261.0464172,270.1290588,261.4720764,329.3026123,261.1719971
365651.0584,175,229.9728241,261.6455688,289.3183594,261.2339478,270.6774292,261.6832886,329.8598022,261.337677,229.5067444,261.566925,288.9119873,261.0860596,270.2186584,261.5204468,329.4069214,261.2133179
365651.0745,176,230.061203,261.6604004,289.3261108,261.0561218,270.7531433,261.7114563,329.7853394,261.2051392,229.6014099,261.5907593,288.9884949,261.1065674,270.3066101,261.5539551,329.4798584,261.2384644
365651.0915,177,229.9025116,261.6026001,289.4134521,261.362854,270.8650208,261.5415649,330.033783,261.3653259,229.6754913,261.5977173,289.0614624,261.145874,270.3967285,261.57901,329.568573,261.2640381
365651.1078,178,230.3278809,261.7051392,289.5016479,261.1088257,271.0348511,261.6499634,330.1048584,261.4732666,229.7783203,261.633728,289.1307983,261.1645203,270.4824219,261.59729,329.652832,261.2897034
365651.1252,179,230.5622253,261.3602295,289.8040771,261.0822144,271.1999207,261.6269226,330.1757813,261.3414917,229.8907928,261.6140747,289.225708,261.163269,270.5930176,261.6074829,329.736084,261.2940063
365651.1422,180,230.5961609,261.5855103,289.8526611,261.0386353,271.1897278,261.6451721,330.2329407,261.1936951,229.9946136,261.6246643,289.3183594,261.148407,270.6968689,261.6290283,329.8259277,261.2818909
365651.1586,181,230.4638062,261.6361084,289.8182373,261.0768433,271.0016479,261.6483765,330.4248657,261.3439026,230.0711212,261.6203003,289.395874,261.1447144,270.7513123,261.6433716,329.9197083,261.2933655
365651.1749,182,230.5401459,261.6273193,289.9836426,261.1608887,271.2679443,261.6317444,330.4801025,261.3770752,230.1628418,261.6272583,289.489624,261.1452332,270.8535461,261.6434326,330.0078125,261.3139954
