frameCounter, trackingStatus, timeLogged, frameNumber
5137,2,4132.9549, 50158
5138,2,4132.9708, 50159
5139,2,4132.9868, 50160
5140,2,4133.0032, 50161
5141,2,4133.0189, 50162
5142,2,4133.0347, 50163
5143,2,4133.0505, 50164
5144,2,4133.0668, 50165
5145,2,4133.0826, 50166
5146,2,4133.0987, 50167
5147,2,4133.1147, 50168
5148,2,4133.1308, 50169
5149,2,4133.1631, 50170
5150,2,4133.1785, 50171
5151,2,4133.1951, 50172
5152,2,4133.2110, 50173
5153,2,4133.2267, 50174
5154,2,4133.2430, 50175
5155,2,4133.2589, 50176
5156,2,4133.2746, 50177
5157,2,4133.2913, 50178
5158,2,4133.3069, 50179
5159,2,4133.3230, 50180
5160,2,4133.3390, 50181
5161,2,4133.3561, 50182
5162,2,4133.3713, 50183
5163,2,4133.3869, 50184
5164,2,4133.4026, 50185
5165,2,4133.4192, 50186
5166,2,4133.4349, 50187
5167,2,4133.4507, 50188
5168,2,4133.4675, 50189
5169,2,4133.4827, 50190
5170,2,4133.4987, 50191
5171,2,4133.5149, 50192
5172,2,4133.5308, 50193
